artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
drake,search & rescue,7aRCf5cLOFN1U7kvtChY1G,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,Hip-Hop,0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,272113
"tyler, the creator",see you again (feat. kali uchis),7KA4W4McWYRpgf0fWsJZWB,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,Hip-Hop,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387
metro boomin,creepin' (with the weeknd & 21 savage),2dHHgzDwk4BJdRwy9uXhTO,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,Hip-Hop,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
j. cole,no role modelz,68Dni7IE4VyPkTOH9mRWHr,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,Hip-Hop,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799
drake,rich flex,1bDbXMyjaUIooNwFE9wn0N,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,Hip-Hop,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360
metro boomin,superhero (heroes & villains) [with future & chris brown],0vjeOZ3Ft5jvAi9SBFJm1j,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,Hip-Hop,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667
nle choppa,slut me out,5BmB3OaQyYXCqRyN8iR2Yi,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,https://open.spotify.com/track/5BmB3OaQyYXCqRyN8iR2Yi,Hip-Hop,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,123673
metro boomin,trance (with travis scott & young thug),5wG3HvLhF6Y5KTGlK0IW3J,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,Hip-Hop,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497,194787
drake,jimmy cooks (feat. 21 savage),3F5CgOj3wFlRv51JsHbxhe,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,Hip-Hop,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365
21 savage,glock in my lap,6pcywuOeGGWeOQzdUyti6k,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,Hip-Hop,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591
toosii,favorite song,1SRw5p2lVAi7RGlHEmZg66,https://open.spotify.com/artist/6BH1xcDkwbbyrLMUKECsW1,https://open.spotify.com/track/1SRw5p2lVAi7RGlHEmZg66,Hip-Hop,0.816,0.367,2,-9.354,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630
kendrick lamar,money trees,2HbKqm4o0w5wEeEFXm2sD4,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,Hip-Hop,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907
future,wait for u (feat. drake & tems),59nOXPmaKlBfGMDeOVGrIK,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Hip-Hop,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893
j. cole,wet dreamz,4tqcoej1zPvwePZCzuAjJd,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/track/4tqcoej1zPvwePZCzuAjJd,Hip-Hop,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,239267
drake,spin bout u,2ZL7WZcjuYKi1KUDtp4kCC,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,Hip-Hop,0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589
frank ocean,pink + white,3xKsf9qdS1CyvXSMEid6g8,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8,Hip-Hop,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516
kanye west,heartless,4EWCNWgDS8707fNSZ1oaA5,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,Hip-Hop,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000
"tyler, the creator",sorry not sorry,410ZZP746AQeiywhKvXWCo,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/410ZZP746AQeiywhKvXWCo,Hip-Hop,0.481,0.797,6,-4.094,0,0.201,0.404,0.0,0.368,0.495,96.237,206050
kendrick lamar,pride.,6IZvVAP7VPPnsGX6bvgkqg,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,Hip-Hop,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253
lil baby,freestyle,5BbdKBZO0TH0GhfxUfyhL9,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9,Hip-Hop,0.877,0.517,2,-5.426,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053
drake,knife talk (with 21 savage ft. project pat),2BcMwX1MPV6ZHP4tUT9uq6,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,Hip-Hop,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966
lil baby,low down,5m0yZ33oOy0yYBtdTXuxQe,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/track/5m0yZ33oOy0yYBtdTXuxQe,Hip-Hop,0.962,0.619,10,-5.562,0,0.405,0.0354,0.0,0.083,0.154,127.958,144652
j. cole,middle child,2JvzF1RMd7lE3KmFlsyZD8,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,Hip-Hop,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594
metro boomin,too many nights (feat. don toliver & with future),2Hh3ETdQKrmSI3QS0hme7g,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,Hip-Hop,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,199920
kendrick lamar,love. feat. zacari.,6PGoSes0D9eUDeeAafB2As,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,Hip-Hop,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400
childish gambino,redbone,0WtDGnWL2KrMCk0mI1Gpwz,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,https://open.spotify.com/track/0WtDGnWL2KrMCk0mI1Gpwz,Hip-Hop,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933
21 savage,runnin,5SWnsxjhdcEDc7LJjq9UHk,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,Hip-Hop,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906
tory lanez,the color violet,3azJifCSqg9fRij2yKIbWz,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,https://open.spotify.com/track/3azJifCSqg9fRij2yKIbWz,Hip-Hop,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467
childish gambino,me and your mama,4AFsRbaLKRWo3dDtjDFA2V,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,https://open.spotify.com/track/4AFsRbaLKRWo3dDtjDFA2V,Hip-Hop,0.545,0.442,5,-12.111,1,0.0352,0.0104,0.0271,0.0664,0.242,118.073,379227
kendrick lamar,humble.,7KXjTSCq5nL1LoYtL7XAwS,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,Hip-Hop,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000
kanye west,flashing lights,5TRPicyLGbAF2LGBFbHGvO,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO,Hip-Hop,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507
j. cole,work out,2wAJTrFhCnQyNSD3oUgTZO,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,Hip-Hop,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320
drake,wants and needs (feat. lil baby),65OVbaJR5O1RmwOQx0875b,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,Hip-Hop,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956
21 savage,ball w/o you,50a8bKqlwDEqeiEknrzkTO,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO,Hip-Hop,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047
kanye west,bound 2,3sNVsP50132BTNlImLx70i,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i,Hip-Hop,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,229147
drake,passionfruit,5mCPDVBb16L4XQwDdbRUpz,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,Hip-Hop,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941
"tyler, the creator",new magic wand,0fv2KH6hac06J86hBUTcSf,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,Hip-Hop,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320
bryson tiller,don't,3pXF1nA74528Edde4of9CC,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,Hip-Hop,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293
21 savage,a lot,2t8yVaLvJ0RenpXUIAC52d,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,Hip-Hop,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
future,puffin on zootiez,1qMMYpVatbRITKCfq1gasi,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/track/1qMMYpVatbRITKCfq1gasi,Hip-Hop,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,172933
ice cube,it was a good day,2qOm7ukLyHUXWyR4ZWLwxA,https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA,https://open.spotify.com/track/2qOm7ukLyHUXWyR4ZWLwxA,Hip-Hop,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000
drake,fair trade (with travis scott),40iJIUlhi6renaREYGeIDS,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS,Hip-Hop,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,291175
lil baby,drip too hard (lil baby & gunna),78QR3Wp35dqAhFEc2qAGjE,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,Hip-Hop,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543
lil baby,pure cocaine,577YBGuskWkVDCxZrLRB4v,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,Hip-Hop,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,154024
offset,ric flair drip (with metro boomin),7sO5G9EABYOXQKNPNiE9NR,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,Hip-Hop,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800
"tyler, the creator",earfquake,5hVghJ4KaYES3BFUATCYn0,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,Hip-Hop,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067
frank ocean,lost,3GZD6HmiNUhxXYf8Gch723,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723,Hip-Hop,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093
lil baby,yes indeed,6vN77lE9LK6HP2DewaN6HZ,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,Hip-Hop,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,142273
childish gambino,les,0YsGMHid6sFq5PcToe3JZE,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,https://open.spotify.com/track/0YsGMHid6sFq5PcToe3JZE,Hip-Hop,0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293
nicki minaj,red ruby da sleeze,4ZYAU4A2YBtlNdqOUtc7T2,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,https://open.spotify.com/track/4ZYAU4A2YBtlNdqOUtc7T2,Hip-Hop,0.696,0.733,1,-6.181,1,0.256,0.115,0.0,0.111,0.292,98.355,214445
future,solo,4lH6nENd1y81jp7Yt9lTBX,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/track/4lH6nENd1y81jp7Yt9lTBX,Hip-Hop,0.784,0.486,5,-6.497,0,0.0475,0.0538,0.497,0.101,0.0894,110.964,265996
kanye west,father stretch my hands pt. 1,4KW1lqgSr8TKrvBII0Brf8,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8,Hip-Hop,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920
jay-z,ni**as in paris,4Li2WHPkuyCdtmokzW2007,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,Hip-Hop,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,219333
lil peep,star shopping,6Ox1rvlwEpB49drasQm6RF,https://open.spotify.com/artist/2kCcBybjl3SAtIcwdWpUe3,https://open.spotify.com/track/6Ox1rvlwEpB49drasQm6RF,Hip-Hop,0.538,0.471,4,-9.84,0,0.0955,0.0946,0.0185,0.116,0.307,93.07,142000
"tyler, the creator",best interest,3jHdKaLCkuNEkWcLVmQPCX,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/3jHdKaLCkuNEkWcLVmQPCX,Hip-Hop,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921
frank ocean,novacane,4osgfFTICMkcGbbigdsa53,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/track/4osgfFTICMkcGbbigdsa53,Hip-Hop,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347
drake,one dance,1zi7xx7UVEFkmKfv06H8x0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,Hip-Hop,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987
eminem,mockingbird,561jH07mF1jHuk7KlaeF0s,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,https://open.spotify.com/track/561jH07mF1jHuk7KlaeF0s,Hip-Hop,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760
eminem,the real slim shady,3yfqSUWxFvZELEM4PmlwIR,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,Hip-Hop,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200
"tyler, the creator",dogtooth,0judK8TqYfvwUohBngUxrE,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/0judK8TqYfvwUohBngUxrE,Hip-Hop,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,161041
kendrick lamar,all the stars (with sza),3GCdLUSnKSMJhs4Tj6CV3s,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,Hip-Hop,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187
bakar,hell n back,3NRql0A1Ef4RCvT473iqgD,https://open.spotify.com/artist/3K2Srho6NCF3o9MswGR76H,https://open.spotify.com/track/3NRql0A1Ef4RCvT473iqgD,Hip-Hop,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573
bizarrap,"shakira: bzrp music sessions, vol. 53",4nrPB8O7Y7wsOCJdgXkthe,https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36,https://open.spotify.com/track/4nrPB8O7Y7wsOCJdgXkthe,Hip-Hop,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,218289
kendrick lamar,alright,3iVcZ5G6tvkXZkZKlMpIUs,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs,Hip-Hop,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,219333
metro boomin,niagara falls (foot or 2) [with travis scott & 21 savage],4WuOWVnAqvEQxgSRrspBgt,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt,Hip-Hop,0.671,0.658,2,-5.567,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307
"tyler, the creator",she,0SA0mMXWh23raZ6xzOCU2V,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/track/0SA0mMXWh23raZ6xzOCU2V,Hip-Hop,0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,253387
eminem,without me,7lQ8MOhq6IN2w8EYcFNSUk,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,Hip-Hop,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320
joey bada$$,love is only a feeling,7umZiitjVsEjMQ6HNddpUI,https://open.spotify.com/artist/2P5sC9cVZDToPxyomzF1UH,https://open.spotify.com/track/7umZiitjVsEjMQ6HNddpUI,Hip-Hop,0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,152041
eminem,till i collapse,4xkOaSrkexMciUUogZKVTS,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,Hip-Hop,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787
meek mill,going bad (feat. drake),2IRZnDFmlqMuOrYOLnZZyc,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,Hip-Hop,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
21 savage,rich nigga shit (feat. young thug),3ruoIF2UnoXdzK8mR61ebq,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq,Hip-Hop,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,190331
nf,happy,3ZEno9fORwMA1HPecdLi0R,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,https://open.spotify.com/track/3ZEno9fORwMA1HPecdLi0R,Hip-Hop,0.732,0.855,7,-4.064,1,0.0415,0.306,0.0,0.12,0.221,106.004,242691
j. cole,m y . l i f e (with 21 savage & morray),1D3z6HTiQsNmZxjl7F7eoG,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG,Hip-Hop,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,218802
drake,on bs,34tz0eDhGuFErIuW3q4mPX,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX,Hip-Hop,0.841,0.358,9,-8.368,1,0.591,0.0201,0.0,0.39,0.329,158.014,261544
lil wayne,love me,2XHzzp1j4IfTNp1FTn7YFg,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,https://open.spotify.com/track/2XHzzp1j4IfTNp1FTn7YFg,Hip-Hop,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053
j. cole,power trip (feat. miguel),2uwnP6tZVVmTovzX5ELooy,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,https://open.spotify.com/track/2uwnP6tZVVmTovzX5ELooy,Hip-Hop,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160
drake,teenage fever,6n3HGiq4v35D6eFOSwqYuo,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,Hip-Hop,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692
childish gambino,3005,5cc9Zbfp9u10sfJeKZ3h16,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,https://open.spotify.com/track/5cc9Zbfp9u10sfJeKZ3h16,Hip-Hop,0.664,0.447,6,-7.272,0,0.289,0.112,0.0,0.091,0.659,83.138,234215
chief keef,love sosa,01Lr5YepbgjXAWR9iOEyH1,https://open.spotify.com/artist/15iVAtD3s3FsQR4w1v6M0P,https://open.spotify.com/track/01Lr5YepbgjXAWR9iOEyH1,Hip-Hop,0.772,0.413,0,-8.193,0,0.089,0.0361,0.0,0.111,0.211,131.965,246213
kanye west,i wonder,7rbECVPkY5UODxoOUVKZnA,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,https://open.spotify.com/track/7rbECVPkY5UODxoOUVKZnA,Hip-Hop,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440
outkast,ms. jackson,0I3q5fE6wg7LIfHGngUTnV,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7,https://open.spotify.com/track/0I3q5fE6wg7LIfHGngUTnV,Hip-Hop,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507
playboi carti,sky,29TPjc8wxfz4XMn21O7VsZ,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ,Hip-Hop,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,193234
frank ocean,ivy,2ZWlPOoWh0626oTaHrnl2a,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,https://open.spotify.com/track/2ZWlPOoWh0626oTaHrnl2a,Hip-Hop,0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,249191
travis scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Hip-Hop,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
outkast,hey ya!,2PpruBYCo4H7WOBJ7Q2EwM,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,Hip-Hop,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213
drake,god's plan,6DCZcSspjsKoFjzjrWoCdn,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,Hip-Hop,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973
jid,surround sound (feat. 21 savage & baby tate),1udwFobQ1JoOdWPQrp2b6u,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,https://open.spotify.com/track/1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938
drake,pussy & millions (feat. travis scott),2KLwPaRDOB87XOYAT2fgxh,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/2KLwPaRDOB87XOYAT2fgxh,Hip-Hop,0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03,242027
